speechiness,key,time_signature,liveness,loudness,duration_ms,danceability,duration,valence,acousticness,spotify_id,volume_number,energy,tempo,instrumentalness,mode,number,artist,title
0.0286,2,4,0.173,-9.478,247680,0.566,247,0.338,0.457,spotify:track:1ddEJFVOCOjNqh19FTQAsX,32,0.429,147.957,3.38e-05,1,20,Keith Urban,Only You Can Love Me This Way
0.0425,0,4,0.223,-2.842,184933,0.441,184,0.629,0.135,spotify:track:15vtIIsMYcWy78ioXIjwQz,32,0.857,150.03,0,1,21,Katharine McPhee,Had It All
0.0828,1,4,0.116,-3.383,298773,0.851,282,0.854,0.497,spotify:track:4XHQyvbrBsQaaBUW1VvmsL,16,0.849,120.014,2.05e-06,0,1,D12,My Band
0.0648,0,4,0.205,-2.206,239240,0.715,231,0.964,0.0644,spotify:track:3AszgPDZd9q0DpDFt4HFBy,16,0.97,79.504,0.000156,1,2,Outkast,Hey Ya!
0.161,6,4,0.0913,-8.686,208573,0.588,205,0.658,0.237,spotify:track:0YGQ3hZcRLC5YX7o0hdmHg,16,0.461,200.053,1.54e-05,0,3,Beyoncé,Naughty Girl
0.0446,11,4,0.0573,-6.446,232000,0.876,231,0.829,0.0234,spotify:track:2ndnVdR8si7CW9T8vJRHyW,16,0.71,121.072,0.000161,0,4,Nina Sky featuring Jabba,Move Ya Body
0.076,11,4,0.0882,-4.244,201000,0.791,194,0.554,0.0111,spotify:track:4L55p6txv9vuCWhpNnY6eY,16,0.725,84.57,0.000191,0,5,Christina Milian,Dip It Low
0.24,4,4,0.605,-6.325,214893,0.866,225,0.925,0.0897,spotify:track:6W3c6pmDgT04I0Nk87JFyK,16,0.875,100.171,1.47e-06,0,6,The Black Eyed Peas,Hey Mama
0.264,5,4,0.128,-7.05,255360,0.616,231,0.949,0.123,spotify:track:746nPV2NXSoxW3imGpG8gk,16,0.71,93.938,0,1,7,Beenie Man featuring Ms. Thing,Dude
0.178,2,4,0.364,-3.718,235187,0.756,233,0.654,0.0744,spotify:track:4MeDnO5yA2Zi6IMlVApRci,16,0.691,104.999,0,1,8,Petey Pablo,Freek-a-Leek
0.34,0,4,0.0675,-4.96,248200,0.711,247,0.865,0.526,spotify:track:6ihObRBTB8xdSH2mlERtOX,16,0.733,172.925,0,0,9,Juvenile featuring Soulja Slim,Slow Motion
,,,,,,,226,,,,16,,,,,10,JoJo,Leave (Get Out)
0.221,4,4,0.235,-6.778,183013,0.723,255,0.853,0.06,spotify:track:1zhR06V2IkAl1JtklWhBSR,16,0.873,162.558,0,0,11,Chingy featuring J. Weav,One Call Away
0.0337,3,4,0.116,-12.852,230307,0.398,221,0.11,0.966,spotify:track:0dRhSF9LV0HR8Jwd3MMMKJ,16,0.284,109.599,8.57e-05,1,12,Britney Spears,Everytime
0.0271,7,4,0.25,-6.006,195347,0.568,189,0.408,0.252,spotify:track:7AHZb0GnILBBitj0MxObO5,16,0.607,99.692,0,1,13,Jessica Simpson,Take My Breath Away
0.0293,4,4,0.16,-4.67,232800,0.473,230,0.0847,0.0134,spotify:track:4x3SQvTgvqSTU3nOL1urZh,16,0.643,82.95,0,1,14,Hoobastank,The Reason
0.0353,9,4,0.235,-4.156,161293,0.723,153,0.966,0.000452,spotify:track:4ouIWkFspNZYFO87Gdufxb,16,0.929,130.03,0.125,0,15,Lenny Kravitz,Where Are We Runnin'?
0.0638,6,4,0.0947,-3.751,198267,0.486,195,0.763,3.43e-05,spotify:track:23oxJmDc1V9uLUSmN2LIvx,16,0.904,173.734,2.83e-05,0,16,Yellowcard,Ocean Avenue
0.0297,1,4,0.0696,-5.282,186893,0.373,185,0.572,9.4e-06,spotify:track:1RtnIF8uRwTLxmcR87V6Wo,16,0.737,177.9,0,1,17,Three Days Grace,Just Like You
0.0467,2,4,0.42,-3.948,199813,0.396,199,0.529,0.00415,spotify:track:79cAPxneo5AvbNgR6ch3Cj,16,0.905,151.503,0,1,18,Switchfoot,Meant to Live
0.0679,6,4,0.0824,-5.403,227347,0.664,220,0.797,0.378,spotify:track:2mQ1RBK7s87mdPCzh97RSH,16,0.862,91.91,4.19e-06,1,19,Los Lonely Boys,Heaven
0.087,11,4,0.691,-4.622,215920,0.51,220,0.712,0.105,spotify:track:5pQtfVIaQvINzl0XIGKNrC,16,0.847,184.942,0,1,20,Gretchen Wilson,Redneck Woman
0.0824,0,4,0.0344,-7.223,269667,0.856,267,0.932,0.00801,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,53,0.609,114.988,8.15e-05,1,1,Mark Ronson featuring Bruno Mars,Uptown Funk
0.0464,7,4,0.111,-5.402,182667,0.775,179,0.945,0.0506,spotify:track:6gj08XDlv9Duc2fPOxUmVD,53,0.825,139.091,1.03e-06,1,2,Meghan Trainor,Lips Are Movin
0.0635,4,4,0.68,-6.429,231013,0.465,228,0.332,0.00018,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,53,0.744,189.928,0,0,3,Maroon 5,Animals
0.0659,1,4,0.635,-7.008,219840,0.806,216,0.859,0.0113,spotify:track:1huvTbEYtgltjQRXzrNKGi,53,0.608,95.049,0,1,4,Ed Sheeran,Don't
0.0307,5,4,0.0823,-3.447,209160,0.729,205,0.412,0.069,spotify:track:6YL5zD4SggAZAQcdPv5r0C,53,0.653,110.045,6e-05,1,5,Tove Lo,Habits (Stay High)
0.0334,1,4,0.0764,-4.389,236133,0.472,230,0.235,0.00937,spotify:track:5J4ZkQpzMUFojo1CtAZYpn,53,0.714,98.992,0,0,6,Ariana Grande and The Weeknd,Love Me Harder
0.0453,5,4,0.0772,-5.785,239317,0.453,201,0.495,0.554,spotify:track:0fioLzGM8ngbD1w6fMmm45,53,0.496,80.994,2.65e-05,1,7,Sam Smith,I'm Not the Only One
0.0347,10,4,0.114,-5.948,228133,0.536,225,0.55,0.00433,spotify:track:2Bs4jQEGMycglOfWPBqrVG,53,0.768,77.217,0,0,8,One Direction,Steal My Girl
0.0387,7,4,0.142,-4.927,227360,0.616,224,0.642,0.0545,spotify:track:2dRvMEW4EwySxRUtEamSfG,53,0.778,83.065,0,0,9,Selena Gomez,The Heart Wants What It Wants
0.258,0,4,0.097,-4.862,217419,0.635,213,0.63,0.555,spotify:track:5KONnBIQ9LqCxyeSPin26k,53,0.691,82.142,0,1,10,Jason Derulo,Trumpets
0.044,10,4,0.0881,-4.303,178107,0.805,176,0.382,0.209,spotify:track:7MQREx2p9bXdqm8WTGVkGI,53,0.745,92.985,0.000129,0,11,Iggy Azalea featuring MØ,Beg for It
0.178,4,4,0.0902,-8.337,251989,0.87,248,0.473,0.205,spotify:track:7aXuop4Qambx5Oi3ynsKQr,53,0.464,112.974,0,1,12,Usher featuring Juicy J,I Don't Mind
0.0786,4,4,0.191,-2.28,169866,0.659,167,0.598,0.154,spotify:track:0Y1MWB026LYxGvhq4EcMiC,53,0.911,91.999,0.000304,1,13,Charli XCX,Boom Clap
0.0368,5,4,0.0829,-9.334,208133,0.829,204,0.47,0.00821,spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,53,0.51,119.993,0.0014,0,14,Mr Probz,Waves (Robin Schulz Radio Edit)
0.0808,0,4,0.343,-4.078,212960,0.413,205,0.35,0.0289,spotify:track:07nH4ifBxUB4lZcsf44Brn,53,0.856,128.017,0.00571,0,15,Calvin Harris featuring John Newman,Blame
0.0281,6,4,0.217,-7.125,268467,0.551,268,0.163,0.00713,spotify:track:0FDzzruyVECATHXKHFs9eJ,53,0.636,124.996,0.00203,1,16,Coldplay,A Sky Full of Stars
0.0619,1,4,0.257,-3.804,199080,0.578,196,0.619,0.00701,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,53,0.866,128.038,0,1,17,Walk the Moon,Shut Up and Dance
0.0998,7,4,0.154,-4.716,223021,0.619,202,0.428,0.033,spotify:track:4AExn2roFJPUOfdUbSkkc5,53,0.886,105.978,3.26e-06,1,18,Fancy Reagan,Knock Me Out
0.025,2,4,0.268,-4.464,213543,0.556,211,0.308,0.4,spotify:track:3DQisSEr1TLp9H0BEeKiQS,53,0.529,89.887,0,1,19,Zara Larsson,Uncover
0.032,11,4,0.187,-6.569,214480,0.652,211,0.524,0.000284,spotify:track:0Tq5lmyZ2aLuGblJGLDGEv,53,0.696,133.998,0,0,20,Danny Mercer,Who Are You Loving Now?
0.0306,5,4,0.353,-5.919,178787,0.578,176,0.371,0.687,spotify:track:797CpoPvCoS5pV5zqUKQ5S,53,0.51,122.014,4e-06,1,21,Jack and Eliza,Hold the Line
0.0797,1,4,0.153,-4.282,225983,0.818,224,0.618,0.034,spotify:track:6b8Be6ljOzmkOmFslEb23P,61,0.803,106.97,0,1,1,Bruno Mars,24K Magic
0.0792,7,4,0.0956,-6.142,214480,0.777,212,0.432,0.356,spotify:track:0AKejOKlGdiB53QpwAeenO,61,0.627,100.054,0,1,2,Maroon 5 featuring Kendrick Lamar,Don't Wanna Know
0.139,0,4,0.11,-5.751,230227,0.591,225,0.439,0.0294,spotify:track:0prNGof3XqfTvNDxHonvdK,61,0.741,97.048,0,1,3,Alessia Cara,Scars to Your Beautiful
0.232,6,4,0.328,-5.914,226160,0.65,222,0.624,0.0373,spotify:track:1pKeFVVUOPjFsOABub0OaV,61,0.728,159.167,0,0,4,Ariana Grande featuring Nicki Minaj,Side to Side
0.0368,8,4,0.144,-5.311,205947,0.652,203,0.147,0.0771,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,61,0.713,100.023,1.02e-05,1,5,DJ Snake featuring Justin Bieber,Let Me Love You
0.284,7,4,0.136,-7.033,230453,0.675,227,0.49,0.168,spotify:track:7MXVkk9YMctZqd1Srtv4MB,61,0.595,185.998,3.36e-06,1,6,The Weeknd featuring Daft Punk,Starboy
0.0614,0,4,0.14,-6.235,291893,0.794,291,0.331,0.13,spotify:track:6fujklziTHa8uoM5OQSfIo,61,0.646,145.931,0,1,7,Rae Sremmurd featuring Gucci Mane,Black Beatles
0.132,8,4,0.057,-7.39,225205,0.886,223,0.711,0.236,spotify:track:0qy5D3OJre7SPJNMOL9I71,61,0.525,145.99,0,1,8,D.R.A.M. featuring Lil Yachty,Broccoli
0.167,1,4,0.0625,-5.391,102857,0.808,144,0.638,0.00476,spotify:track:6VQ1iGUwAyFugBI73h1iqs,61,0.919,154.009,1.11e-06,1,9,Zay Hilfigerrr & Zayion McCall,Juju on That Beat (TZ Anthem)
0.121,5,4,0.365,-4.245,204013,0.596,203,0.597,0.0358,spotify:track:2ACOWPLUe4A4KuQ5ioD2od,61,0.851,202.049,3.19e-05,0,10,Fifth Harmony,That's My Girl
0.166,0,4,0.0924,-4.259,217603,0.584,214,0.508,0.0508,spotify:track:0SuLAslEMFZAXf0SwY7syi,61,0.569,89.779,0,1,11,Jon Bellion,All Time Low
0.0409,4,4,0.454,-5.88,195707,0.501,196,0.157,0.109,spotify:track:23L5CiUhw2jV1OIMwthR3S,61,0.519,133.99,0,0,12,Martin Garrix & Bebe Rexha,In the Name of Love
0.0351,8,4,0.088,-4.81,212305,0.69,210,0.274,0.0973,spotify:track:3HMuXylWiUmZ6nlIU3eOJ6,61,0.697,122.048,0,0,13,Hey Violet,Guys My Age
0.36,10,4,0.11,-4.133,187973,0.455,186,0.773,0.132,spotify:track:1rtDwblY1CJ9i490fMzJnc,61,0.797,165.717,0,0,14,Shawn Mendes,Treat You Better
0.0297,9,4,0.126,-7.739,232600,0.69,229,0.178,0.711,spotify:track:5dTJMpqiELczVuHJP3OAEu,61,0.407,111.916,0,1,15,Niall Horan,This Town
0.3,6,4,0.101,-13.4,251034,0.492,226,0.18,0.687,spotify:track:7vRriwrloYVaoAe3a9wJHe,61,0.275,92.6,0,0,16,Gnash featuring Olivia O'Brien,"I Hate U, I Love U"
0.082,11,4,0.0639,-2.965,231000,0.625,228,0.428,0.0408,spotify:track:39m9yBHkQX3Kjqf1lN2OXK,61,0.865,167.919,2.8e-05,0,17,Citizen Four,Testify
0.0683,5,4,0.106,-5.211,239773,0.549,238,0.517,0.00413,spotify:track:3DKri1C3WW5146xWP6FCFz,61,0.884,124.046,0.00148,0,18,Dagny featuring Børns,Fool's Gold
0.246,0,4,0.25,-7.609,220606,0.723,195,0.354,0.0509,spotify:track:1jOX0VStcWZpn8gAdoQVn3,61,0.745,98.952,0,1,19,JoJo featuring Wiz Khalifa,No Apologies
0.107,8,4,0.211,-2.25,225353,0.782,223,0.405,0.0691,spotify:track:7J9kqM3KFem6P3uSsyitIZ,61,0.742,122.031,1.82e-06,1,20,Aanysa,Burn Break Crash
0.0497,9,4,0.101,-13.978,188207,0.83,185,0.172,0.319,spotify:track:5SUMCn9tWrEn2LZDeQMwZs,61,0.315,104.045,0.0113,0,21,Maggie Rogers,Alaska
0.0478,2,4,0.231,-5.712,183988,0.695,183,0.262,0.0151,spotify:track:1TKWcT101WkRdfr7V94JPw,61,0.741,95.006,0.0442,1,22,Urban Cone,Old School
0.0644,10,4,0.107,-5.005,203507,0.459,202,0.594,0.00539,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,25,0.884,154.868,0,0,1,Fall Out Boy,Thnks fr th Mmrs
0.102,7,4,0.209,-2.433,216600,0.56,215,0.653,0.000738,spotify:track:5HbCnVLXRyZVxnreOPgJCK,25,0.959,163.983,0.000206,1,2,Avril Lavigne,Girlfriend
0.0356,1,4,0.162,-3.475,246467,0.755,245,0.736,0.218,spotify:track:66ZcOcouenzZEnzTJvoFmH,25,0.765,119.954,0,1,3,Gwen Stefani featuring Akon,The Sweet Escape
0.0556,0,4,0.033,-3.692,214387,0.706,212,0.899,0.00125,spotify:track:6cSQSGa2tFufkTdlKs2TKN,25,0.889,141.025,0,1,4,Pink,U + Ur Hand
0.211,0,4,0.0951,-6.464,246573,0.81,246,0.659,0.32,spotify:track:4KTtYhxFtFL7mBwnjkKfLm,25,0.748,130.983,0,1,5,Fergie featuring Ludacris,Glamorous
0.0375,7,4,0.612,-4.77,451907,0.632,197,0.899,0.000227,spotify:track:7pNsxfdIiyl1fesIsBamAV,25,0.863,125.997,0.459,1,6,Beyoncé and Shakira,Beautiful Liar
0.087,0,4,0.328,-7.228,252973,0.606,249,0.496,0.0756,spotify:track:1MBM7CyZbwJpVbbZJnHHRg,25,0.591,95.802,0,0,7,Justin Timberlake,Summer Love
0.0346,0,4,0.0967,-5.728,266840,0.808,225,0.825,0.529,spotify:track:6CFPFnS9EcLs2I0nWqtWci,25,0.545,109.96,0,0,8,Ne-Yo,Because of You
0.262,1,4,0.0737,-8.137,227960,0.451,228,0.603,0.0108,spotify:track:2aIdVb8v9KTpEZnftkz2mD,25,0.55,80.001,0,1,9,T-Pain featuring Yung Joc,Buy U a Drank (Shawty Snappin')
0.267,5,4,0.0508,-4.009,208500,0.825,208,0.63,0.133,spotify:track:2a03afRiyAbNAleOByVju4,25,0.909,128.003,0,0,10,Lloyd,Get It Shawty
0.164,0,4,0.159,-8.332,263240,0.745,261,0.503,0.000756,spotify:track:6vs9xToxh23nXF8sucqnfP,25,0.568,144.14,0,1,11,Huey,"Pop, Lock & Drop It"
0.293,7,4,0.342,-7.483,203627,0.771,205,0.52,0.0317,spotify:track:2Z2JnZNB7lbUdKR5GynUlV,25,0.693,97.163,0,1,12,Mims,Like This
0.103,4,4,0.109,-6.297,287480,0.73,287,0.403,0.0109,spotify:track:2elA6JLRaQ6iB7hxiuTKN4,25,0.715,81.998,0,1,13,Bone Thugs-n-Harmony featuring Akon,I Tried
0.183,6,4,0.101,-6.957,238267,0.772,232,0.743,0.0917,spotify:track:3LGeYNY9aWQuBJovOOowqm,25,0.59,83.998,0,1,14,Bow Wow featuring T-Pain & Johntá Austin,Outta My System
0.0707,7,4,0.212,-2.996,216667,0.516,214,0.487,0.00145,spotify:track:1GgmJnsrGkrOXfdFU3B7Re,25,0.91,145.929,0.00773,0,15,Kelly Clarkson,Never Again
0.0635,1,4,0.178,-4.012,206520,0.423,206,0.484,0.00166,spotify:track:6GIrIt2M39wEGwjCQjGChX,25,0.94,149.934,0,0,16,Boys Like Girls,The Great Escape
0.0316,1,4,0.0552,-5.885,242760,0.627,238,0.721,0.00788,spotify:track:4UTcJuLaHwsPPP1bNnTRDt,25,0.841,105.995,1.47e-06,0,17,Keith Urban,I Told You So
0.0405,6,4,0.119,-3.318,199947,0.519,197,0.311,0.271,spotify:track:0ZUo4YjG4saFnEJhdWp9Bt,25,0.749,147.905,0,0,18,Carrie Underwood,Before He Cheats
0.0281,0,4,0.184,-6.734,261320,0.764,238,0.354,0.25,spotify:track:0U969xYNlAyfzi8P1TaO7u,25,0.487,116.027,0,1,19,Elliott Yamin,Wait for You
0.0344,6,4,0.195,-3.881,255652,0.45,252,0.343,0.0021,spotify:track:2nXWKf0GXbFby4posGqEht,25,0.849,143.904,1.61e-06,1,20,Daughtry,Home
0.0351,1,4,0.0838,-6.331,211675,0.562,210,0.382,0.904,spotify:track:0co132mIFsQP8TlydDqCSG,58,0.252,109.596,0,1,1,Kelly Clarkson,Piece by Piece (Idol version)
0.453,4,4,0.285,-9.954,233720,0.607,231,0.559,0.856,spotify:track:50kpGaPAhYJ3sGmk6vplg0,58,0.376,102.541,0,1,2,Justin Bieber,Love Yourself
0.0979,5,4,0.335,-7.218,200680,0.803,199,0.488,0.0165,spotify:track:1LoriJC05IrHIDwj3q0KC1,58,0.504,111.014,5.25e-06,0,3,Selena Gomez,Hands to Myself
0.0561,4,4,0.309,-7.055,226739,0.713,223,0.339,0.0435,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,58,0.802,100.001,0.00377,1,4,The Chainsmokers featuring Rozes,Roses
0.0955,0,4,0.158,-6.524,251467,0.757,250,0.389,0.0186,spotify:track:40YcuQysJ0KlGQTeGUosTC,58,0.672,111.996,0,0,5,G-Eazy and Bebe Rexha,"Me, Myself & I"
0.0456,11,4,0.0939,-4.275,202747,0.584,203,0.425,0.117,spotify:track:0PDUDa38GO8lMxLCRc4lL1,58,0.7,124.944,0,1,6,Zayn,Pillowtalk
0.134,7,3,0.0465,-4.989,235653,0.317,233,0.526,0.0794,spotify:track:25KybV9BOUlvcnv7nN3Pyo,58,0.683,167.615,0,1,7,The Weeknd,In the Night
,,,,,,,233,,,,58,,,,,8,Taylor Swift,Out of the Woods
0.0476,1,4,0.114,-6.118,227423,0.661,223,0.313,0.0419,spotify:track:3ZCDG0nujwGfxrEmZlZoEt,58,0.819,108.985,0,0,9,Ellie Goulding,Something in the Way You Move
0.196,11,4,0.0963,-5.556,198293,0.765,198,0.191,0.222,spotify:track:3pXF1nA74528Edde4of9CC,58,0.356,97.001,0,0,10,Bryson Tiller,Don't
0.0416,1,4,0.055,-5.326,220573,0.586,215,0.226,0.0203,spotify:track:0g5EKLgdKvNlln7TNqBByK,58,0.701,104.957,0,0,11,DJ Snake featuring Bipolar Sunshine,Middle
0.0894,1,4,0.0909,-4.816,188493,0.741,186,0.714,0.0183,spotify:track:2ZyuwVvV6Z3XJaXIFbspeE,58,0.627,108.016,0,0,12,Alessia Cara,Wild Things
0.0581,5,4,0.163,-5.098,219043,0.636,218,0.629,0.0185,spotify:track:5tf1VVWniHgryyumXyJM7w,58,0.815,123.063,0,0,13,Robin Schulz featuring Francesco Yates,Sugar
0.0422,7,4,0.0822,-4.398,185194,0.621,182,0.585,0.0667,spotify:track:1cOyWWUr3oXJIxY0AjJEx9,58,0.743,91.51,0,1,14,Troye Sivan,Youth
0.0313,1,4,0.107,-10.253,260533,0.568,258,0.252,0.804,spotify:track:13HVjjWUZFaWilh2QUJKsP,58,0.293,147.175,1.26e-05,1,15,James Bay,Let It Go
0.26,9,4,0.0868,-4.632,219000,0.506,217,0.517,0.146,spotify:track:3kSXn1osC89W8JcPLozTzs,58,0.897,188.03,0.000451,1,16,Rachel Platten,Stand by You
,,,,,,,192,,,,58,,,,,17,Andrew Grant,Thinking for a While
0.122,6,4,0.0591,-2.839,172667,0.616,169,0.938,0.0798,spotify:track:7DIi7SdM3R3nCaXMML67EW,58,0.846,78.916,1.49e-06,0,18,Bibi Bourelly,Sally
0.0677,11,4,0.419,-3.873,205693,0.53,204,0.772,0.0787,spotify:track:5efvxYn0J1q8iuIZBqpDD7,58,0.836,72.754,0,0,19,That Poppy,Lowlife
0.0437,1,4,0.057,-4.102,198773,0.626,196,0.653,0.289,spotify:track:7oYQd6PfHPwvEBgn5slIrx,58,0.765,93.049,5.97e-06,1,20,Phoebe Ryan,Chronic
0.0277,9,4,0.81,-4.856,210909,0.715,210,0.833,0.222,spotify:track:5g0i6B7xPsaldRbjxMd2OL,58,0.702,98.993,2.33e-06,0,21,Jodie Abacus,I'll Be That Friend
0.0342,0,4,0.287,-2.7,190240,0.533,189,0.711,0.0952,spotify:track:17Vry8h1fUTYg8NL6pHhem,58,0.886,99.988,0,0,22,Chris Lane,Fix
0.0815,10,4,0.0649,-7.503,229526,0.689,227,0.266,0.369,spotify:track:7wqSzGeodspE3V6RBD5W8L,56,0.481,80.025,1.03e-06,1,1,Wiz Khalifa featuring Charlie Puth,See You Again (from Furious 7)
0.0423,9,4,0.0947,-5.407,213520,0.711,211,0.617,0.109,spotify:track:22VdIZQfgXJea34mQxlt81,56,0.783,107.972,0,0,2,The Weeknd,Can't Feel My Face
0.0656,1,5,0.0491,-5.696,227280,0.508,225,0.558,0.328,spotify:track:0sQLhT32E9ZG2zn5iYR6nN,56,0.677,121.928,0,1,3,R. City featuring Adam Levine,Locked Away
0.134,8,4,0.334,-8.508,185131,0.825,179,0.964,0.265,spotify:track:5RIVoVdkDLEygELLCniZFr,56,0.77,139.982,0,1,4,Silentó,Watch Me (Whip/Nae Nae)
,,,,,,,196,,,,56,,,,,5,Taylor Swift featuring Kendrick Lamar,Bad Blood
0.0538,5,4,0.0746,-6.455,221560,0.6,219,0.236,0.174,spotify:track:5XfywqPX6XBOdYQNbOaQvy,56,0.67,88.955,0,0,6,Selena Gomez featuring A$AP Rocky,Good for You
0.0363,5,4,0.0802,-5.587,214740,0.584,213,0.293,0.00506,spotify:track:2zFF6jG5hQArbzcXz3KUWk,56,0.614,114.075,9.7e-05,0,7,Demi Lovato,Cool for the Summer
0.0317,4,4,0.111,-4.856,216454,0.659,216,0.882,0.00216,spotify:track:5fsQSDifYpjfbCqvZKPVBj,56,0.9,118.04,0,1,8,5 Seconds of Summer,She's Kinda Hot
0.0753,4,4,0.617,-2.608,211573,0.623,211,0.718,0.119,spotify:track:5PUawWFG1oIS2NwEcyHaCr,56,0.956,149.958,0.000227,0,9,Fall Out Boy,Uma Thurman
0.06,1,4,0.349,-5.281,190453,0.795,187,0.818,0.417,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,56,0.616,110.015,0,0,10,Charlie Puth featuring Meghan Trainor,Marvin Gaye
0.129,7,4,0.155,-4.987,204013,0.564,201,0.328,0.0549,spotify:track:37f4ITSlgPX81ad2EvmVQr,56,0.714,175.924,0,1,11,Rachel Platten,Fight Song
0.0476,4,4,0.0986,-10.48,258987,0.614,255,0.198,0.607,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,56,0.379,107.989,0.000464,1,12,Ed Sheeran,Photograph
0.0434,0,3,0.177,-7.259,225053,0.63,219,0.435,0.4,spotify:track:2YlZnw2ikdb837oKMKjBkW,56,0.53,108.038,0,1,13,Meghan Trainor featuring John Legend,Like I'm Gonna Lose You
0.0961,10,4,0.0476,-6.605,206880,0.733,205,0.745,0.0187,spotify:track:5t4B1kAlCD13YY9poph0Mg,56,0.745,74.986,0,0,14,Shawn Mendes,Stitches
0.0848,7,4,0.0576,-2.879,202173,0.612,200,0.44,0.0183,spotify:track:70eDxAyAraNTiD6lx2ZEnH,56,0.921,139.986,0,1,15,Elle King,Ex's & Oh's
0.0443,9,4,0.0899,-3.535,241613,0.629,242,0.721,0.392,spotify:track:5XFu5S1vBY7sNHlheCapOz,56,0.878,137.989,0,1,16,Luke Bryan,Strip It Down
0.0526,6,3,0.233,-3.305,209120,0.585,208,0.385,0.0678,spotify:track:6zy6JNfrc4ve2M6xmhadLV,56,0.912,108.761,0,1,17,Nick Fradiani,Beautiful Life
0.0407,7,4,0.145,-7.102,197253,0.391,193,0.446,0.00658,spotify:track:2wKNBWS1mK1BhepVnuylz2,56,0.636,200.167,0.000124,1,18,The Royal Concept,Smile
0.0357,11,4,0.301,-6.047,195227,0.689,192,0.626,0.00118,spotify:track:1tkRrjk71WZXeKbvw12PuV,56,0.816,96.999,3.95e-06,0,19,Connell Cruise,Into the Wild
0.0345,1,4,0.107,-6.159,240320,0.529,238,0.282,0.0908,spotify:track:0uFehR61JaZQmGKhztycR5,56,0.638,128.007,0,0,20,Gavin James,Bitter Pill
0.0268,1,4,0.0845,-6.666,249573,0.568,246,0.182,0.343,spotify:track:28ydQDIdJSKTJXM3YQph9r,56,0.644,94.041,0,1,21,Parson James,Temple
0.0489,1,4,0.0897,-4.234,208785,0.69,209,0.459,0.0457,spotify:track:7zV01fgbeq98t6S3qiwEcp,56,0.704,99.961,1.03e-05,0,22,Skylar Stecker,Crazy Beautiful
0.33,10,4,0.519,-4.957,263373,0.647,262,0.608,0.25,spotify:track:15JINEqzVMv3SvJTAXAKED,37,0.924,173.962,0,1,1,Eminem featuring Rihanna,Love the Way You Lie
0.045,5,4,0.0949,-5.547,219147,0.632,215,0.46,0.0136,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,37,0.845,109.013,0,1,2,Bruno Mars,Just the Way You Are
0.0479,8,4,0.0803,-4.968,227880,0.638,225,0.645,0.139,spotify:track:4lCv7b86sLynZbXhfScfm2,37,0.826,124.072,0,1,3,Katy Perry,Firework
0.0897,7,4,0.0319,-4.973,203333,0.7,200,0.607,0.00629,spotify:track:12lZTPlXwUtrQuhEty6098,37,0.695,122.028,0,1,4,Pink,Raise Your Glass
0.0406,8,4,0.127,-4.893,204150,0.734,204,0.65,0.00709,spotify:track:0Ji2g9AlYLVHAMG5PJoHPU,37,0.821,119.993,0.00281,1,5,Kesha,We R Who We R
0.0382,11,4,0.217,-4.155,235520,0.78,232,0.651,0.119,spotify:track:6jAsmDJI8iPhGWtS27kZ67,37,0.714,125.924,4.1e-06,0,6,Rihanna,Only Girl (In the World)
0.331,8,4,0.161,-5.07,333507,0.725,216,0.631,0.0269,spotify:track:3RKN7SMcpzFjyoqQj9jfl7,37,0.84,127.992,1.87e-06,1,7,Far East Movement featuring The Cataracs & Dev,Like a G6
0.0884,10,4,0.259,-3.428,234453,0.595,204,0.765,0.0435,spotify:track:3rfhI32Il2hVRKDkuGeeen,37,0.913,128.021,0,0,8,Pitbull featuring T-Pain,Hey Baby (Drop It to the Floor)
0.0437,11,4,0.0885,-3.239,241093,0.702,238,0.727,0.000407,spotify:track:0AUIjHlr9KfbVoemhhxHS6,37,0.883,129.999,1.27e-06,0,9,Chris Brown,Yeah 3x
0.0331,1,4,0.0697,-6.695,182373,0.668,184,0.122,0.0234,spotify:track:6pQGz6cCWoMgnVTirIhZ18,37,0.749,127.113,0.000298,0,10,Edward Maya and Vika Jigulina,Stereo Love
0.285,9,4,0.447,-4.631,193960,0.543,193,0.68,0.00152,spotify:track:2LXyM3mXlRPIJwqyIoFh6n,37,0.981,162.786,0.00759,0,11,Willow Smith,Whip My Hair
0.0391,1,4,0.241,-6.366,263773,0.76,262,0.362,0.00544,spotify:track:6GgPsuz0HEO0nrO2T0QhDv,37,0.595,131.497,0,1,12,Waka Flocka Flame featuring Roscoe Dash & Wale,No Hands
0.161,1,4,0.385,-5.283,242013,0.845,239,0.327,0.0205,spotify:track:2IpGdrWvIZipmaxo1YRxw5,37,0.601,74.008,0,1,13,Trey Songz featuring Nicki Minaj,Bottoms Up
